Rank,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPositionPPR
1039,Chris Jones,KC,12,28,DT,DL120,1524,1524,1524,850,1557,1022
1040,Austin Johnson,NYG,10,28,DL,DL121,867,867,867,851,1023,1023
1041,Matthias Farley,TEN,13,30,S,DB134,1935,1935,1935,852,1935,1024
1042,Tommylee Lewis,NO,6,30,WR,WR243,null,null,null,null,null,1025
1043,Kyle Peko,TEN,13,29,DT,DL122,1145,1145,1145,853,1160,1026
1044,Eddie Yarbrough,SF,6,29,DE,DL123,null,null,null,null,null,1027
1045,Doug Middleton,CAR,13,29,SS,DB135,null,null,null,null,null,1028
1046,Sharrod Neasman,NYJ,6,31,FS,DB136,null,null,null,null,null,1029
1047,Michael Pierce,MIN,7,30,DT,DL124,1252,1252,1252,855,1272,1030
1048,Charles Washington,ARI,12,29,S,DB137,null,null,null,null,null,1031
1049,Brian Price,DET,9,28,DT,DL125,null,null,null,null,null,1032
1050,Brennan Scarlett,MIA,14,29,LB,LB90,1347,1347,1347,858,1368,1033
1051,Morgan Fox,CAR,13,28,DL,DL126,1224,1224,1224,859,1241,1034
1052,Cory Littleton,LV,8,29,LB,LB91,1532,1532,1532,860,1565,1035
1053,Winston Rose,CIN,10,29,CB,DB138,null,null,null,null,null,1036
1054,Lafayette Pitts,PIT,7,30,DB,DB139,null,null,null,null,null,1037
1055,Woodrow Hamilton IV,TEN,13,29,NT,DL127,null,null,null,null,null,1038
1056,Andrew Adams,PHI,14,30,SS,DB140,1932,1932,1932,861,1932,1039
1057,Dont'e Deayon,LAR,11,28,CB,DB141,1928,1928,1928,862,1928,1040
1058,Brandin Bryant,BUF,7,29,DT,DL128,1169,1169,1169,863,1184,1041
1059,Jon Brown,JAX,7,30,K,K41,null,null,null,null,null,1042
1060,Antonio Hamilton,TB,9,29,CB,DB142,1768,1768,1768,866,1815,1043
1061,Duke Williams,BUF,7,29,WR,WR244,null,null,null,null,null,1044
1062,Wynton McManis,NO,6,28,ILB,LB92,null,null,null,null,null,1045
1063,Jaydon Mickens,TB,9,28,WR,WR245,null,null,null,null,null,1046
1064,Marvin Hall,NE,14,29,WR,WR246,855,855,855,607,1047,1047
1065,Myles Garrett,CLE,13,26,DE,DL129,1225,1225,1225,870,1242,1048
1066,DeShone Kizer,TEN,13,26,QB,QB90,null,null,null,null,null,1049
1067,Jonathan Allen,WAS,9,27,DT,DL130,974,974,974,871,1050,1050
1068,Jabrill Peppers,NYG,10,27,DB,DB143,1067,1067,1067,872,1076,1051
1069,Solomon Thomas,LV,8,27,DL,DL131,1401,1401,1401,873,1424,1052
1070,Marshon Lattimore,NO,6,26,CB,DB144,1244,1244,1244,874,1263,1053
1071,Davis Webb,BUF,7,27,QB,QB91,660,660,660,573,935,1054
1072,Haason Reddick,CAR,13,28,LB,LB93,949,949,949,876,1055,1055
1073,Derek Barnett,PHI,14,26,DE,DL132,1762,1762,1762,877,1809,1056
1074,Takk McKinley,CLE,13,27,DE,DL133,null,null,null,null,null,1057
1075,T.J. Watt,PIT,7,28,LB,LB94,1468,1468,1468,879,1495,1058
1076,Marlon Humphrey,BAL,8,26,CB,DB145,1235,1235,1235,880,1252,1059
1077,Tre'Davious White,BUF,7,27,CB,DB146,1470,1470,1470,881,1497,1060
1078,Taco Charlton,KC,12,28,DE,DL134,1420,1420,1420,882,1445,1061
1079,Malik Hooker,DAL,7,26,S,DB147,1233,1233,1233,883,1250,1062
1080,Charles Harris,DET,9,27,DL,DL135,1512,1512,1512,884,1545,1063
1081,Jamal Adams,SEA,9,27,SS,DB148,972,972,972,885,1064,1064
1082,Adoree' Jackson,NYG,10,27,CB,DB149,861,861,861,860,1065,1065
1083,Kevin King,GB,13,27,CB,DB150,null,null,null,null,null,1066
1084,Budda Baker,ARI,12,26,S,DB151,1157,1157,1157,887,1172,1067
1085,Sidney Jones IV,SEA,9,26,CB,DB152,1390,1390,1390,888,1413,1068
1086,Tyus Bowser,BAL,8,27,OLB,LB95,1415,1415,1415,889,1439,1069
1087,DeMarcus Walker,HOU,10,28,DL,DL136,865,865,865,865,1070,1070
1088,Teez Tabor,CHI,10,26,SS,DB153,null,null,null,null,null,1071
1089,Marcus Williams,NO,6,26,S,DB154,862,862,862,861,1072,1072
1090,Dalvin Tomlinson,MIN,7,28,DL,DL137,1844,1844,1844,894,1895,1073
1091,Marcus Maye,NYJ,6,29,S,DB155,1248,1248,1248,895,1267,1074
1092,Malik McDowell,CLE,13,26,DT,DL138,null,null,null,null,null,1075
1093,Ryan Anderson,NYG,10,28,OLB,LB96,null,null,null,null,null,1076
1094,Duke Riley,MIA,14,28,LB,LB97,1831,1831,1831,897,1881,1077
1095,Chris Wormley,PIT,7,29,DL,DL139,1566,1566,1566,898,1601,1078
1096,Jordan Willis,SF,6,27,DL,DL140,1107,1107,1107,900,1121,1079
1097,Larry Ogunjobi,CIN,10,28,DT,DL141,1880,1880,1880,901,1880,1080
1098,Chidobe Awuzie,CIN,10,27,CB,DB156,628,628,628,528,962,1081
1099,Josh Jones,JAX,7,28,S,DB157,1040,1040,1040,903,1082,1082
1100,Zach Cunningham,HOU,10,28,LB,LB98,1539,1539,1539,904,1572,1083
1101,D'Onta Foreman,ATL,6,26,RB,RB157,149,149,149,149,256,1084
1102,Tarell Basham,DAL,7,28,DE,DL142,1413,1413,1413,905,1437,1085
1103,Dawuane Smoot,JAX,7,27,DL,DL143,1838,1838,1838,906,1889,1086
1104,Tanoh Kpassagnon,NO,6,28,DE,DL144,1443,1443,1443,907,1468,1087
1105,Derek Rivers,HOU,10,28,DE,DL145,null,null,null,null,null,1088
1106,Alex Anzalone,DET,9,28,LB,LB99,880,880,880,880,1089,1089
1107,Obi Melifonwu,PHI,14,28,FS,DB158,null,null,null,null,null,1090
1108,Eddie Vanderdoes,SF,6,28,NT,DL146,null,null,null,null,null,1091
1109,Ahkello Witherspoon,PIT,7,27,CB,DB159,967,967,967,910,1092,1092
1110,Taywan Taylor,HOU,10,27,WR,WR247,null,null,null,null,null,1093
1111,Fabian Moreau,ATL,6,28,DB,DB160,2110,2110,2110,1094,2110,1094
1112,Chad Williams,KC,12,28,WR,WR248,null,null,null,null,null,1095
1113,Jourdan Lewis,DAL,7,27,CB,DB161,1048,1048,1048,911,1096,1096
1114,Montravius Adams,NO,6,27,DT,DL147,1198,1198,1198,912,1214,1097
1115,John Johnson III,CLE,13,26,S,DB162,1036,1036,1036,913,1098,1098
1116,Trey Hendrickson,CIN,10,28,DE,DL148,622,622,622,522,974,1099
1117,Rasul Douglas,HOU,10,27,CB,DB163,1336,1336,1336,915,1357,1100
1118,Cameron Sutton,PIT,7,27,CB,DB164,1555,1555,1555,916,1590,1101
1119,Shaquill Griffin,JAX,7,27,CB,DB165,1387,1387,1387,917,1410,1102
1120,Lano Hill,CAR,13,27,SS,DB166,null,null,null,null,null,1103
1121,Vince Biegel,MIA,14,29,OLB,LB100,null,null,null,null,null,1104
1122,Jake Butt,CHI,10,27,TE,TE137,null,null,null,null,null,1105
1123,Eddie Jackson,CHI,10,29,DB,DB167,888,888,888,888,1106,1106
1124,Ryan Glasgow,NO,6,29,DT,DL149,null,null,null,null,null,1107
1125,Josh Malone,NYJ,6,26,WR,WR249,724,724,724,361,980,1108
1126,Jalen Reeves-Maybin,DET,9,27,OLB,LB101,1076,1076,1076,921,1109,1109
1127,Carlos Watkins,DAL,7,29,DE,DL150,1559,1559,1559,922,1594,1110
1128,Grover Stewart,IND,14,29,DT,DL151,931,931,931,923,1111,1111
1129,Samson Ebukam,SF,6,27,DL,DL152,1383,1383,1383,924,1406,1112
1130,Deatrich Wise Jr.,NE,14,28,DL,DL153,873,873,873,873,1113,1113
1131,Chad Hansen,DET,9,27,WR,WR250,726,726,726,664,987,1114
1132,Rayshawn Jenkins,JAX,7,28,S,DB168,1349,1349,1349,927,1370,1115
1133,Tedric Thompson,DEN,11,27,FS,DB169,null,null,null,null,null,1116
1134,Nathan Peterman,LV,8,28,QB,QB92,840,840,840,589,1117,1117
1135,Brian Hill,TEN,13,27,RB,RB158,697,697,697,615,989,1118
1136,Damontae Kazee,DAL,7,29,S,DB170,null,null,null,null,null,1119
1137,Matt Milano,BUF,7,28,LB,LB102,1249,1249,1249,930,1268,1120
1138,Corn Elder,DET,9,28,CB,DB171,1496,1496,1496,931,1527,1121
1139,Nate Hairston,DEN,11,28,CB,DB172,1271,1271,1271,932,1292,1122
1140,Anthony Walker Jr.,CLE,13,27,LB,LB103,964,964,964,933,1123,1123
1141,Davon Godchaux,NE,14,28,DT,DL154,1786,1786,1786,934,1834,1124
1142,Nate Gerry,SF,6,27,LB,LB104,2062,2062,2062,936,2062,1125
1143,Brian Allen,CLE,13,29,DB,DB173,2050,2050,2050,937,2050,1126
1144,Desmond King II,HOU,10,28,DB,DB174,2025,2025,2025,938,2025,1127
1145,Jayon Brown,TEN,13,27,LB,LB105,987,987,987,939,1128,1128
1146,Rudy Ford,JAX,7,28,S,DB175,1339,1339,1339,940,1360,1129
1147,Chuck Clark,BAL,8,27,S,DB176,1484,1484,1484,941,1514,1130
1148,Tanner Vallejo,ARI,12,28,ILB,LB106,1465,1465,1465,942,1491,1131
1149,Jordan Evans,CIN,10,27,OLB,LB107,null,null,null,null,null,1132
1150,Brandon Wilson,CIN,10,28,S,DB177,1408,1408,1408,944,1432,1133
1151,Joey Ivie,IND,14,27,NT,DL155,null,null,null,null,null,1134
1152,Xavier Woods,MIN,7,27,S,DB178,1522,1522,1522,945,1555,1135
1153,Jeremiah Ledbetter,TB,9,28,DL,DL156,1045,1045,1045,946,1136,1136
1154,Patrick O'Connor,TB,9,29,DL,DL157,1308,1308,1308,947,1329,1137
1155,Tanzel Smart,NYJ,6,28,DL,DL158,2073,2073,2073,953,2073,1138
1156,Vincent Taylor,HOU,10,28,DT,DL159,null,null,null,null,null,1139
1157,Elijah Lee,CLE,13,26,LB,LB108,890,890,890,890,1140,1140
1158,Ifeadi Odenigbo,NYG,10,28,DE,DL160,1872,1872,1872,950,1872,1141
1159,Al-Quadin Muhammad,IND,14,27,DL,DL161,908,908,908,908,1142,1142
1160,Elijah McGuire,KC,12,28,RB,RB159,696,696,696,614,1013,1143
1161,Elijah Qualls,NYG,10,27,DT,DL162,null,null,null,null,null,1144
1162,Isaac Rochell,IND,14,27,DE,DL163,961,961,961,953,1145,1145
1163,Adrian Colbert,NE,14,29,S,DB179,null,null,null,null,null,1146
1164,D.J. Jones,SF,6,27,DT,DL164,1806,1806,1806,955,1854,1147
1165,Pita Taumoepenu,DEN,11,28,ILB,LB109,null,null,null,null,null,1148
1166,Deante Burton,DAL,7,28,CB,DB180,null,null,null,null,null,1149
1167,Taquan Mizzell,NYG,10,29,RB,RB160,null,null,null,null,null,1150
1168,Hardy Nickerson,HOU,10,28,ILB,LB110,null,null,null,null,null,1151
1169,Josh Tupou,CIN,10,28,DT,DL165,602,602,602,501,1020,1152
1170,Cameron Malveaux,CLE,13,28,DE,DL166,null,null,null,null,null,1153
1171,Torry McTyer,WAS,9,27,CB,DB181,null,null,null,null,null,1154
1172,Maurice Smith,TEN,13,27,DB,DB182,null,null,null,null,null,1155
1173,Tashawn Bower,NE,14,27,DE,DL167,1414,1414,1414,961,1438,1156
1174,Eric Wilson,PHI,14,28,LB,LB111,903,903,903,903,1157,1157
1175,Adam Butler,MIA,14,28,DT,DL168,1007,1007,1007,963,1158,1158
1176,Cody Hollister,TEN,13,29,WR,WR251,352,352,352,282,671,1159
1177,Harvey Langi,NE,14,30,LB,LB112,1870,1870,1870,964,1870,1160
1178,Kenny Moore II,IND,14,27,CB,DB183,1139,1139,1139,965,1161,1161
1179,Austin Calitro,CHI,10,28,ILB,LB113,1975,1975,1975,966,1975,1162
1180,Breon Borders,TEN,13,27,CB,DB184,1163,1163,1163,967,1178,1163
1181,Isaac Whitney,ARI,12,28,WR,WR252,null,null,null,null,null,1164
1182,Victor Bolden,DET,9,27,WR,WR253,2059,2059,2059,969,2059,1165
1183,Cole Hikutini,NYG,10,28,TE,TE138,null,null,null,null,null,1166
1184,Greg Mabin,TEN,13,28,CB,DB185,926,926,926,926,1167,1167
1185,Devaroe Lawrence,WAS,9,30,DT,DL169,null,null,null,null,null,1168
1186,Arthur Maulet,PIT,7,29,CB,DB186,2111,2111,2111,1169,2111,1169
1187,Krishawn Hogan,ARI,12,27,WR,WR254,null,null,null,null,null,1170
1188,Kai Nacua,SF,6,27,S,DB187,1141,1141,1141,972,1171,1171
1189,Joe Jones,TB,9,28,LB,LB114,1039,1039,1039,973,1172,1172
1190,Alex Barrett,SF,6,28,DL,DL170,null,null,null,null,null,1173
1191,Jeremiah Valoaga,NYJ,6,28,DE,DL171,null,null,null,null,null,1174
1192,Eli Ankou,BUF,7,28,DT,DL172,877,877,877,877,1175,1175
1193,Evan Baylis,KC,12,29,TE,TE139,null,null,null,null,null,1176
1194,Justin Hardee,NYJ,6,28,CB,DB188,1876,1876,1876,976,1876,1177
1195,Daniel Ross,JAX,7,29,DT,DL173,null,null,null,null,null,1178
1196,Dee Virgin,NE,14,29,CB,DB189,null,null,null,null,null,1179
1197,Calvin Munson,MIA,14,27,LB,LB115,null,null,null,null,null,1180
1198,Sean Culkin,KC,12,29,TE,TE140,null,null,null,null,null,1181
1199,Michael Davis,LAC,7,27,CB,DB190,1215,1215,1215,979,1232,1182
1200,James Onwualu,LV,8,28,OLB,LB116,null,null,null,null,null,1183
1201,Tyrone Swoopes,WAS,9,28,TE,TE141,null,null,null,null,null,1184
1202,Jamal Carter,ARI,12,28,S,DB191,null,null,null,null,null,1185
1203,Fred Brown,TEN,13,29,WR,WR255,null,null,null,null,null,1186
1204,Rashard Davis,TEN,13,27,WR,WR256,null,null,null,null,null,1187
1205,Christian Kuntz,PIT,7,28,LS,LS3,null,null,null,null,null,1188
1206,Marcell Ateman,LV,8,28,WR,WR257,null,null,null,null,null,1189
1207,Kerryon Johnson,PHI,14,25,RB,RB161,null,null,null,null,null,1190
1208,Roquan Smith,CHI,10,25,ILB,LB117,1366,1366,1366,982,1388,1191
1209,Minkah Fitzpatrick,PIT,7,26,S,DB192,1223,1223,1223,983,1240,1192
1210,Denzel Ward,CLE,13,25,CB,DB193,866,866,866,866,1193,1193
1211,Bradley Chubb,DEN,11,26,OLB,LB118,1176,1176,1176,985,1194,1194
1212,Vita Vea,TB,9,27,DL,DL174,1494,1494,1494,986,1525,1195
1213,Marcus Davenport,NO,6,26,DE,DL175,1214,1214,1214,987,1230,1196
1214,Tremaine Edmunds,BUF,7,24,LB,LB119,1428,1428,1428,988,1453,1197
1215,Derwin James Jr.,LAC,7,26,S,DB194,1802,1802,1802,989,1850,1198
1216,Leighton Vander Esch,DAL,7,26,LB,LB120,1193,1193,1193,990,1209,1199
1217,Jaire Alexander,GB,13,25,CB,DB195,973,973,973,973,1200,1200
1218,Daron Payne,WAS,9,25,DT,DL176,1826,1826,1826,992,1876,1201
1219,Rashaan Evans,TEN,13,27,ILB,LB121,1337,1337,1337,993,1358,1202
1220,Taven Bryan,JAX,7,26,DT,DL177,1417,1417,1417,994,1441,1203
1221,Mike Hughes,KC,12,25,CB,DB196,1234,1234,1234,995,1251,1204
1222,Terrell Edmunds,PIT,7,25,S,DB197,1427,1427,1427,996,1452,1205
1223,Shaquille Leonard,IND,14,27,LB,LB122,1814,1814,1814,997,1864,1206
1224,Josh Jackson,NYG,10,26,CB,DB198,1877,1877,1877,998,1877,1207
1225,Uchenna Nwosu,LAC,7,25,LB,LB123,1473,1473,1473,999,1501,1208
1226,Harold Landry III,TEN,13,26,OLB,LB124,null,null,null,null,null,1209
1227,Justin Reid,HOU,10,25,S,DB199,1077,1077,1077,1001,1210,1210
1228,Isaiah Oliver,ATL,6,26,CB,DB200,null,null,null,null,null,1211
1229,Donte Jackson,CAR,13,27,CB,DB201,1801,1801,1801,1003,1849,1212
1230,Sam Hubbard,CIN,10,27,DE,DL178,619,619,619,519,1066,1213
1231,Malik Jefferson,IND,14,26,LB,LB125,null,null,null,null,null,1214
1232,Jessie Bates III,CIN,10,25,S,DB202,596,596,596,495,1067,1215
1233,Tracy Walker III,DET,9,27,S,DB203,1466,1466,1466,1006,1493,1216
1234,Tyquan Lewis,IND,14,27,DE,DL179,1446,1446,1446,1007,1471,1217
1235,Kemoko Turay,IND,14,27,DL,DL180,1155,1155,1155,1008,1218,1218
1236,Derrick Nnadi,KC,12,26,DT,DL181,1823,1823,1823,1009,1873,1219
1237,Justin Jones,LAC,7,26,DL,DL182,1041,1041,1041,1010,1220,1220
1238,Jerome Baker,MIA,14,25,LB,LB126,979,979,979,979,1221,1221
1239,Duke Dawson,DEN,11,27,CB,DB204,null,null,null,null,null,1222
1240,BJ Hill,CIN,10,27,DT,DL183,613,613,613,513,1074,1223
1241,Lorenzo Carter,NYG,10,27,OLB,LB127,1172,1172,1172,1013,1224,1224
1242,Nathan Shepherd,NYJ,6,29,DL,DL184,1282,1282,1282,1014,1303,1225
1243,P.J. Hall,HOU,10,27,DT,DL185,null,null,null,null,null,1226
1244,Rasheem Green,SEA,9,25,DL,DL186,1342,1342,1342,1015,1363,1227
1245,Fred Warner,SF,6,26,LB,LB128,919,919,919,919,1228,1228
1246,Carlton Davis III,TB,9,25,CB,DB205,1491,1491,1491,1017,1521,1229
1247,M.J. Stewart,CLE,13,27,DB,DB206,2097,2097,2097,1027,2097,1230
1248,Arden Key,SF,6,26,OLB,LB129,886,886,886,886,1231,1231
1249,Deadrin Senat,ATL,6,28,DL,DL187,1835,1835,1835,1019,1886,1232
1250,Harrison Phillips,BUF,7,26,DL,DL188,948,948,948,948,1233,1233
1251,Isaac Yiadom,GB,13,26,DB,DB207,2106,2106,2106,1031,2106,1234
1252,Oren Burks,GB,13,27,LB,LB130,1291,1291,1291,1021,1312,1235
1253,Ronnie Harrison Jr.,CLE,13,25,S,DB208,1345,1345,1345,1022,1366,1236
1254,Dorian O'Daniel,KC,12,28,LB,LB131,null,null,null,null,null,1237
1255,Tarvarius Moore,SF,6,26,DB,DB209,1452,1452,1452,1023,1477,1238
1256,Jalyn Holmes,MIN,7,26,DE,DL189,1026,1026,1026,1024,1239,1239
1257,Kyle Lauletta,JAX,7,27,QB,QB93,null,null,null,null,null,1240
1258,DaeSean Hamilton,DEN,11,27,WR,WR258,814,814,814,323,1088,1241
1259,Antonio Callaway,KC,12,25,WR,WR259,null,null,null,null,null,1242
1260,Josh Sweat,PHI,14,25,DE,DL190,1085,1085,1085,1026,1243,1243
1261,Ito Smith,MIN,7,27,RB,RB162,null,null,null,null,null,1244
1262,Jaleel Scott,NYJ,6,27,WR,WR260,null,null,null,null,null,1245
1263,Kenny Young,LAR,11,28,LB,LB132,1171,1171,1171,1028,1246,1246
1264,Anthony Averett,BAL,8,28,CB,DB210,882,882,882,882,1247,1247
1265,Taron Johnson,BUF,7,26,CB,DB211,1442,1442,1442,1030,1467,1248
1266,Marquis Haynes Sr.,CAR,13,29,DE,DL191,1232,1232,1232,1031,1249,1249
1267,Bilal Nichols,CHI,10,26,DT,DL192,1304,1304,1304,1032,1325,1250
1268,Joel Iyiegbuniwe,CHI,10,27,ILB,LB133,1029,1029,1029,1029,1251,1251
1269,Dorance Armstrong,DAL,7,25,DE,DL193,1568,1568,1568,1034,1603,1252
1270,Josey Jewell,DEN,11,27,ILB,LB134,1032,1032,1032,1032,1253,1253
1271,Armani Watts,KC,12,26,S,DB212,null,null,null,null,null,1254
1272,Kyzir White,LAC,7,26,LB,LB135,1166,1166,1166,1038,1255,1255
1273,John Franklin-Myers,NYJ,6,26,DL,DL194,1009,1009,1009,1009,1256,1256
1274,Ja'Whaun Bentley,NE,14,26,LB,LB136,980,980,980,980,1257,1257
1275,R.J. McIntosh,NYG,10,26,DL,DL195,1570,1570,1570,1041,1606,1258
1276,Avonte Maddox,PHI,14,26,CB,DB213,905,905,905,905,1259,1259
1277,Tre Flowers,SEA,9,27,CB,DB214,817,817,817,677,1106,1260
1278,Kentavius Street,SF,6,26,DT,DL196,1150,1150,1150,1044,1261,1261
1279,D.J. Reed,SEA,9,26,CB,DB215,1830,1830,1830,1045,1880,1262
1280,Jordan Whitehead,TB,9,25,S,DB216,1103,1103,1103,1046,1263,1263
1281,Troy Apke,WAS,9,27,CB,DB217,1411,1411,1411,1047,1435,1264
1282,John Kelly Jr.,CLE,13,26,RB,RB163,812,812,812,678,1111,1265
1283,DeShon Elliott,BAL,8,25,S,DB218,1779,1779,1779,1049,1826,1266
1284,Siran Neal,BUF,7,28,CB,DB219,1393,1393,1393,1050,1416,1267
1285,Jermaine Carter,CAR,13,27,LB,LB137,992,992,992,992,1268,1268
1286,Kylie Fitts,ARI,12,28,OLB,LB138,null,null,null,null,null,1269
1287,Andrew Brown,IND,14,26,DL,DL197,969,969,969,969,1270,1270
1288,Darius Phillips,CIN,10,27,CB,DB220,1828,1828,1828,1053,1878,1271
1289,Damion Ratley,DET,9,27,WR,WR261,null,null,null,null,null,1272
1290,Genard Avery,PHI,14,27,OLB,LB139,920,920,920,920,1273,1273
1291,Duke Ejiofor,HOU,10,27,DL,DL198,null,null,null,null,null,1274
1292,Deon Cain,BAL,8,26,WR,WR262,1864,1864,1864,1056,1912,1275
1293,Sebastian Joseph-Day,LAR,11,27,DL,DL199,620,620,620,520,1123,1276
1294,Micah Kiser,LAR,11,27,LB,LB140,null,null,null,null,null,1277
1295,Folorunso Fatukasi,NYJ,6,27,DL,DL200,911,911,911,911,1278,1278
1296,Marcus Allen,PIT,7,26,LB,LB141,1202,1202,1202,1064,1279,1279
1297,Jacob Martin,HOU,10,27,OLB,LB142,1054,1054,1054,1054,1280,1280
1298,Marcell Harris,SF,6,28,LB,LB143,1228,1228,1228,1066,1281,1281
1299,Dane Cruikshank,TEN,13,27,DB,DB221,1772,1772,1772,1067,1819,1282
1300,Tim Settle,WAS,9,25,DT,DL201,1458,1458,1458,1068,1483,1283
1301,Foyesade Oluokun,ATL,6,27,LB,LB144,914,914,914,914,1284,1284
1302,Andre Smith,BUF,7,25,LB,LB145,944,944,944,944,1285,1285
1303,Javon Wims,CHI,10,28,WR,WR263,820,820,820,295,1084,1286
1304,Nick Bawden,DET,9,26,FB,RB164,null,null,null,null,null,1287
1305,Jordan Thomas,IND,14,26,TE,TE142,null,null,null,null,null,1288
1306,Peter Kalambayi,DEN,11,27,ILB,LB146,null,null,null,null,null,1289
1307,Matt Adams,IND,14,27,LB,LB147,1197,1197,1197,1071,1290,1290
1308,Zaire Franklin,IND,14,26,LB,LB148,1541,1541,1541,1072,1575,1291
1309,Leon Jacobs,JAX,7,27,OLB,LB149,null,null,null,null,null,1292
1310,Tremon Smith,HOU,10,26,DB,DB222,2107,2107,2107,1088,2107,1294
1311,Travin Howard,LAR,11,26,ILB,LB150,623,623,623,523,1139,1295
1312,Cornell Armstrong,HOU,10,27,DB,DB223,null,null,null,null,null,1296
1313,Devante Downs,NYG,10,27,OLB,LB151,null,null,null,null,null,1297
1314,Danny Etling,MIN,7,28,QB,QB94,662,662,662,577,1140,1298
1315,Trenton Cannon,BAL,8,28,RB,RB165,372,372,372,372,618,1299
1316,Alex McGough,SEA,9,27,QB,QB95,null,null,null,null,null,1300
1317,Jullian Taylor,TEN,13,27,DL,DL202,1091,1091,1091,1076,1301,1301
1318,Chris Lammons,KC,12,26,CB,DB224,1891,1891,1891,1077,1891,1302
1319,Zach Sieler,MIA,14,27,DT,DL203,1543,1543,1543,1078,1577,1303
1320,Tony Brown,CIN,10,27,CB,DB225,null,null,null,null,null,1304
1321,Steven Mitchell Jr.,HOU,10,28,WR,WR264,null,null,null,null,null,1305
1322,Justin Lawler,LAR,11,27,OLB,LB152,1044,1044,1044,1044,1306,1306
1323,Keion Crossen,NYG,10,26,DB,DB226,1118,1118,1118,1081,1307,1307
1324,Richie James,SF,6,27,WR,WR265,416,416,416,334,731,1308
1325,Trey Quinn,LV,8,27,WR,WR266,1958,1958,1958,354,1958,1309
1326,Greg Stroman Jr.,WAS,9,26,DB,DB227,932,932,932,932,1310,1310
1327,Dennis Gardeck,ARI,12,28,OLB,LB153,1785,1785,1785,1085,1833,1311
1328,Ezekiel Turner,ARI,12,26,ILB,LB154,902,902,902,902,1312,1312
1329,Kurt Benkert,GB,13,27,QB,QB96,823,823,823,689,1313,1313
1330,Emmanuel Ellerbee,ATL,6,26,OLB,LB155,null,null,null,null,null,1314
1331,Levi Wallace,BUF,7,27,CB,DB228,1194,1194,1194,1088,1315,1315
1332,Reggie Bonnafon,CAR,13,26,RB,RB166,683,683,683,599,1156,1316
1333,Trayvon Henderson,CIN,10,27,S,DB229,1438,1438,1438,1091,1463,1317
1334,Jordan Chunn,NYG,10,27,RB,RB167,null,null,null,null,null,1318
1335,Michael Badgley,LAC,7,27,K,K42,null,null,null,null,null,1319
1336,Tegray Scales,PIT,7,26,LB,LB156,null,null,null,null,null,1320
1337,Jalen Davis,CIN,10,26,CB,DB230,598,598,598,497,1161,1321
1338,Hercules Mata'afa,MIN,7,27,DE,DL204,null,null,null,null,null,1322
1339,Holton Hill,IND,14,25,CB,DB231,null,null,null,null,null,1323
1340,J.C. Jackson,NE,14,27,CB,DB232,1030,1030,1030,1030,1324,1324
1341,Taylor Stallworth,IND,14,27,DT,DL205,1461,1461,1461,1094,1486,1325
1342,Sean Chandler,CAR,13,26,S,DB233,1380,1380,1380,1095,1403,1326
1343,Marcus Baugh,PIT,7,28,TE,TE143,null,null,null,null,null,1327
1344,Joe Ostman,PHI,14,27,DE,DL206,null,null,null,null,null,1328
1345,Chandon Sullivan,GB,13,26,CB,DB234,1554,1554,1554,1096,1589,1329
1346,Ola Adeniyi,TEN,13,25,OLB,LB157,1290,1290,1290,1097,1330,1330
1347,Poona Ford,SEA,9,27,DT,DL207,1300,1300,1300,1098,1331,1331
1348,Demone Harris,KC,12,26,DL,DL208,2049,2049,2049,1103,2049,1332
1349,Rico Gafford,ARI,12,26,CB,DB235,775,775,775,693,1170,1333
1350,Charvarius Ward,KC,12,26,CB,DB236,1558,1558,1558,1101,1593,1334
1351,Tavierre Thomas,HOU,10,26,DB,DB237,null,null,null,null,null,1335
1352,Jonathan Owens,HOU,10,27,DB,DB238,1064,1064,1064,1064,1336,1336
1353,Jacob Tuioti-Mariner,ATL,6,26,DE,DL209,1096,1096,1096,1096,1337,1337
1354,Chris Board,BAL,8,27,LB,LB158,1478,1478,1478,1105,1506,1338
1355,Robert Foster,MIA,14,28,WR,WR267,815,815,815,695,1177,1339
1356,Mike Love,BUF,7,28,DE,DL210,1247,1247,1247,1107,1340,1340
1357,Jordan Franks,CLE,13,26,TE,TE144,null,null,null,null,null,1341
1358,Daniel Ekuale,JAX,7,28,DT,DL211,1778,1778,1778,1109,1825,1342
1359,Elijah Campbell,NYJ,6,27,DB,DB239,1912,1912,1912,1110,1912,1343
1360,Mike Ford,DEN,11,27,CB,DB240,2108,2108,2108,1133,2108,1344
1361,Tyler Lancaster,GB,13,28,DL,DL212,1445,1445,1445,1111,1470,1345
1362,Raven Greene,TB,9,27,S,DB241,null,null,null,null,null,1346
1363,Jester Weah,CHI,10,27,WR,WR268,null,null,null,null,null,1347
1364,Robert Jackson,CLE,13,29,CB,DB242,1348,1348,1348,1113,1369,1348
1365,Chris Cooper,TB,9,28,S,DB243,1485,1485,1485,1114,1515,1349
1366,Codey McElroy,TB,9,30,TE,TE145,773,773,773,583,1184,1350
1367,Steven Parker,DAL,7,27,DB,DB244,1977,1977,1977,1119,1977,1351
1368,Jeff Badet,ATL,6,28,WR,WR269,null,null,null,null,null,1352
1369,Frank Herron,CAR,13,28,DE,DL213,1571,1571,1571,1116,1607,1353
