Rank,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPositionPPR
1647,Christian Sam,NE,null,null,LB,null,null,null,null,null,null,null
1648,Casey Sayles,PIT,null,null,DE,null,null,null,null,null,null,null
1649,Ahmad Gooden,DEN,null,null,OLB,null,null,null,null,null,null,null
1650,Conor Sheehy,PIT,null,null,NT,null,null,null,null,null,null,null
1651,Chris Slayton,NYG,null,null,DL,null,null,null,null,null,null,null
1652,Cameron Smith,MIN,null,null,ILB,null,null,null,null,null,null,null
1653,Chris Smith,CLE,null,null,DL,null,null,null,null,null,null,null
1654,Adam Gotsis,DEN,null,null,DL,null,null,null,null,null,null,null
1655,Cameron Sutton,PIT,null,null,CB,null,null,null,null,null,null,null
1656,Cordrea Tankersley,MIA,null,null,CB,null,null,null,null,null,null,null
1657,Chad Thomas,CLE,null,null,DE,null,null,null,null,null,null,null
1658,Corey Thompson,BUF,null,null,OLB,null,null,null,null,null,null,null
1659,Cedric Thornton,SF,null,null,DT,null,null,null,null,null,null,null
1660,Cameron Wake,TEN,null,null,OLB,null,null,null,null,null,null,null
1661,Cavon Walker,KC,null,null,DT,null,null,null,null,null,null,null
1662,Charvarius Ward,KC,null,null,CB,null,null,null,null,null,null,null
1663,Carlos Watkins,HOU,null,null,DE,null,null,null,null,null,null,null
1664,Christian Wilkins,MIA,null,null,DT,null,null,null,null,null,null,null
1665,Chase Winovich,NE,null,null,DE,null,null,null,null,null,null,null
1666,Chris Wormley,BAL,null,null,DL,null,null,null,null,null,null,null
1667,D.J. Alexander,JAX,null,null,OLB,null,null,null,null,null,null,null
1668,Dakota Allen,LAR,null,null,LB,null,null,null,null,null,null,null
1669,Dorance Armstrong,DAL,null,null,DE,null,null,null,null,null,null,null
1670,Dravon Askew-Henry,PIT,null,null,SS,null,null,null,null,null,null,null
1671,Denico Autry,IND,null,null,DL,null,null,null,null,null,null,null
1672,DeAndre Baker,NYG,null,null,CB,null,null,null,null,null,null,null
1673,Daryle Banfield,CHI,null,null,NT,null,null,null,null,null,null,null
1674,Derek Barnett,PHI,null,null,DE,null,null,null,null,null,null,null
1675,Daren Bates,TEN,null,null,ILB,null,null,null,null,null,null,null
1676,Devante Bond,TB,null,null,LB,null,null,null,null,null,null,null
1677,Dante Booker,ARI,null,null,OLB,null,null,null,null,null,null,null
1678,Deone Bucannon,TB,null,null,ILB,null,null,null,null,null,null,null
1679,DeForest Buckner,SF,null,null,DT,null,null,null,null,null,null,null
1680,Deon Bush,CHI,null,null,DB,null,null,null,null,null,null,null
1681,Devin Bush,PIT,null,null,LB,null,null,null,null,null,null,null
1682,De'Vondre Campbell,ATL,null,null,LB,null,null,null,null,null,null,null
1683,Demarcus Christmas,SEA,null,null,DT,null,null,null,null,null,null,null
1684,Dylan Cole,HOU,null,null,LB,null,null,null,null,null,null,null
1685,Anthony Harris,MIN,null,null,S,null,null,null,null,null,null,null
1686,Dane Cruikshank,TEN,null,null,DB,null,null,null,null,null,null,null
1687,Demario Davis,NO,null,null,LB,null,null,null,null,null,null,null
1688,Deshaun Davis,CIN,null,null,OLB,null,null,null,null,null,null,null
1689,Duke Dawson,NE,null,null,CB,null,null,null,null,null,null,null
1690,Devante Downs,MIN,null,null,OLB,null,null,null,null,null,null,null
1691,Akiem Hicks,CHI,null,null,DL,null,null,null,null,null,null,null
1692,DeShon Elliott,BAL,null,null,S,null,null,null,null,null,null,null
1693,Deshazor Everett,WAS,null,null,FS,null,null,null,null,null,null,null
1694,Anthony Hitchens,KC,null,null,LB,null,null,null,null,null,null,null
1695,Amani Hooker,TEN,null,null,FS,null,null,null,null,null,null,null
1696,Albert Huggins,HOU,null,null,DT,null,null,null,null,null,null,null
1697,Dee Ford,SF,null,null,DE,null,null,null,null,null,null,null
1698,Dante Fowler Jr.,LAR,null,null,DE,null,null,null,null,null,null,null
1699,Dennis Gardeck,ARI,null,null,OLB,null,null,null,null,null,null,null
1700,Davon Godchaux,MIA,null,null,DT,null,null,null,null,null,null,null
1701,Dre Greenlaw,SF,null,null,LB,null,null,null,null,null,null,null
1702,Deiondre' Hall,PHI,null,null,SS,null,null,null,null,null,null,null
1703,Da'Shawn Hand,DET,null,null,DE,null,null,null,null,null,null,null
1704,Duron Harmon,NE,null,null,S,null,null,null,null,null,null,null
1705,Darius Harris,KC,null,null,LB,null,null,null,null,null,null,null
1706,De'Vante Harris,TB,null,null,CB,null,null,null,null,null,null,null
1707,Damon Harrison,DET,null,null,DT,null,null,null,null,null,null,null
1708,D.J. Hayden,JAX,null,null,CB,null,null,null,null,null,null,null
1709,Dewayne Hendrix,MIA,null,null,DE,null,null,null,null,null,null,null
1710,Dont'a Hightower,NE,null,null,LB,null,null,null,null,null,null,null
1711,Lano Hill,SEA,null,null,SS,null,null,null,null,null,null,null
1712,DeAndre Houston-Carson,CHI,null,null,DB,null,null,null,null,null,null,null
1713,Danielle Hunter,MIN,null,null,OLB,null,null,null,null,null,null,null
1714,Donte Jackson,CAR,null,null,CB,null,null,null,null,null,null,null
1715,Derwin James Jr.,LAC,null,null,S,null,null,null,null,null,null,null
1716,Doyin Jibowu,CHI,null,null,FS,null,null,null,null,null,null,null
1717,Danny Johnson,WAS,null,null,CB,null,null,null,null,null,null,null
1718,Darryl Johnson,BUF,null,null,DE,null,null,null,null,null,null,null
1719,D.J. Jones,SF,null,null,DT,null,null,null,null,null,null,null
1720,DaQuan Jones,TEN,null,null,DT,null,null,null,null,null,null,null
1721,Datone Jones,JAX,null,null,DE,null,null,null,null,null,null,null
1722,Deion Jones,ATL,null,null,ILB,null,null,null,null,null,null,null
1723,Derrick Jones,GB,null,null,CB,null,null,null,null,null,null,null
1724,Dre'Mont Jones,DEN,null,null,DE,null,null,null,null,null,null,null
1725,Damontae Kazee,ATL,null,null,S,null,null,null,null,null,null,null
1726,Devon Kennard,DET,null,null,OLB,null,null,null,null,null,null,null
1727,Darius Kilgo,DET,null,null,DT,null,null,null,null,null,null,null
1728,Derrick Kindred,IND,null,null,FS,null,null,null,null,null,null,null
1729,Desmond King II,LAC,null,null,DB,null,null,null,null,null,null,null
1730,Dre Kirkpatrick,CIN,null,null,CB,null,null,null,null,null,null,null
1731,Deon Lacey,BUF,null,null,LB,null,null,null,null,null,null,null
1732,DeMarcus Lawrence,DAL,null,null,DE,null,null,null,null,null,null,null
1733,Dexter Lawrence,NYG,null,null,DL,null,null,null,null,null,null,null
1734,Darron Lee,KC,null,null,LB,null,null,null,null,null,null,null
1735,Shaquille Leonard,IND,null,null,LB,null,null,null,null,null,null,null
1736,David Long Jr.,LAR,null,null,DB,null,null,null,null,null,null,null
1737,David Long Jr.,TEN,null,null,LB,null,null,null,null,null,null,null
1738,Dean Lowry,GB,null,null,DL,null,null,null,null,null,null,null
1739,Daylon Mack,BAL,null,null,NT,null,null,null,null,null,null,null
1740,David Mayo,SF,null,null,LB,null,null,null,null,null,null,null
1741,Devin McCourty,NE,null,null,DB,null,null,null,null,null,null,null
1742,Dan McCullers,PIT,null,null,NT,null,null,null,null,null,null,null
